news_title,Lables,new_label,new_label1,new_label2
" The wife of a Chinese shop owner of Totana (Murcia, Spain) has coronavirus.",FALSE,FALSE,FALSE,FALSE
WHO Regional Office for Europe media briefing on COVID-19,TRUE,TRUE,TRUE,TRUE
 A photo has been shared hundreds of times in multiple posts on Facebook and Twitter which claim it shows that packets of spice included in Sri Lankan government ration kits during the COVID-19 lockdown were branded with a local political partyâ€™s logo. The posts allege that the photo is evidence vulnerable people are being exploited during the pandemic for political gain.,Misleading,Misleading,Misleading,FALSE
 Pope Francis and his 2 aides have infected with COVID-19.,FALSE,FALSE,FALSE,FALSE
 Breathing steam from boiling citrus peels prevents and cures coronavirus.,FALSE,FALSE,FALSE,FALSE
 WHO Has Issued Advisory Against Buying Of Holi Colors From coronavirus-Hit China.,FALSE,FALSE,FALSE,FALSE
 Coronavirus is a biological warfare weapon.,FALSE,FALSE,FALSE,FALSE
 Netflix and Amazon are offering free subscriptions amid the coronavirus outbreak.,FALSE,FALSE,FALSE,FALSE
 The Vatican confirmed that Pope Francis and two aides tested positive for coronavirus.,FALSE,FALSE,FALSE,FALSE
New visitors regulations for the disability care and psychiatric care sectors,TRUE,TRUE,TRUE,TRUE
" President Donald Trump tweeted, â€œI ordered the Treasury secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldnâ€™t think of offending you with a check if Iâ€™m not your president! #MAGAâ€",FALSE,FALSE,FALSE,FALSE
 The link between COVID-19 and 5G is being hidden.,FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
 5G Technology believed to have caused the coronavirus.,FALSE,FALSE,FALSE,FALSE
 Helicopters are going to spread â€˜medicinesâ€™ againts the coronavirus.,FALSE,FALSE,FALSE,FALSE
Cambodia: WHO works closely with the Royal Government in the fight against COVID-19,TRUE,TRUE,TRUE,TRUE
 Coronavirus stays in throat for four days before arriving lungs. Gargling with salt water or vinegar kills coronavirus.,FALSE,FALSE,FALSE,FALSE
WHO expert mission to Belarus recommends physical distancing measures as COVID-19 virus transmits in the community,TRUE,TRUE,TRUE,TRUE
 Nostradamus predicted the coronavirus pandemic.,FALSE,FALSE,FALSE,FALSE
WHO urges countries to ensure the continuity of malaria services in the context of the COVID-19 pandemic,TRUE,TRUE,TRUE,TRUE
" Indian Army has built a 1,000-bed hospital in Rajasthan in eight days for the treatment of COVID-19.",FALSE,FALSE,FALSE,FALSE
 Man in hospital after eating bat,Misleading,Misleading,Misleading,FALSE
" In a voice note, a pilot greets from the airport of San JosÃ© del Guaviare and says that he is in quarantine along with other people, between 18 and 22, who arrived in that city by plane and there they were diagnosed that they were infected by coronavirus.",FALSE,FALSE,FALSE,FALSE
" China seeks court approval to kill over 20,000 coronavirus patients to stop the spread of the outbreak.",FALSE,FALSE,FALSE,FALSE
 Video shows Muslim prayers at a church in Switzerland due to the outbreak.,FALSE,FALSE,FALSE,FALSE
Invest in the overlooked and unsung: build sustainable people-centred long-term care in the wake of COVID-19,TRUE,TRUE,TRUE,TRUE
 The health insurance fee in South Korea will increase because of the treatment cost for Chinese patients.,Misleading,Misleading,Misleading,FALSE
 Patents Mean Deadly Diseases And Viruses Were Created Or Invented In A Lab.,FALSE,FALSE,FALSE,FALSE
" Supermarket chain, Melcom is giving out GHâ‚µ 2,000 gift cards to every Ghanaian in response to COVID-19.",FALSE,FALSE,FALSE,FALSE
 The virus was created by humans and patented.,FALSE,FALSE,FALSE,FALSE
Algeriaâ€™s main lab anchors COVID-19 response,TRUE,TRUE,TRUE,TRUE
 â€œWuhan Virusâ€ is named SARI. Steroid is the medicine to cure it. Acetic acid can be used to prevent it.,Partially false,FALSE,FALSE,FALSE
 Bloggers say Nancy Pelosi delayed coronavirus funding so â€œDems could campaign on it.â€,Mostly false,FALSE,FALSE,FALSE
Mesh implants intended to treat pelvic organ prolapse,TRUE,TRUE,TRUE,TRUE
 CDC issued facial hair recommendation for novel coronavirus prevention.,Misleading,Misleading,Misleading,FALSE
 Pope Francis and two of his aides have infected with COVID-19.,FALSE,FALSE,FALSE,FALSE
 Tips for the new coronavirus,FALSE,FALSE,FALSE,FALSE
Launch of the WHO Academy and the WHO Info mobile applications,TRUE,TRUE,TRUE,TRUE
 Aspirating boiling water vapor for five minutes desactivates the coronavirus.,FALSE,FALSE,FALSE,FALSE
 This is a video that was supposedly developed by the Ecuadorian Health Ministry to encourage people to wash constantly their hands.,FALSE,FALSE,FALSE,FALSE
" Photographs of killer whales allegedly taken in El MÃ©dano, Tenerife during confinement by the coronavirus.",FALSE,FALSE,FALSE,FALSE
 COVID-19 is just a big flu.,FALSE,FALSE,FALSE,FALSE
Nigeria: WHO trains additional personnel to support the COVID-19 response in Kano state,TRUE,TRUE,TRUE,TRUE
 â€œThe chloroquine stock in Paris hospitals was robbedâ€.,FALSE,FALSE,FALSE,FALSE
 Policemen in China chase COVID-19 in a subway station.,FALSE,FALSE,FALSE,FALSE
 It is a weird and unusual year. An ice tsunami occurred on Xingkai Lake in Heilongjiang.,FALSE,FALSE,FALSE,FALSE
 Elderly people who are caught wandering outside in Brazil will have their pensions cancelled by the government.,FALSE,FALSE,FALSE,FALSE
 This is a photo of the first Moroccan infected with the virus.,FALSE,FALSE,FALSE,FALSE
 Garlic water can treat coronavirus.,FALSE,FALSE,FALSE,FALSE
 Eating bananas prevents coronavirus.,FALSE,FALSE,FALSE,FALSE
WHO statement: Tobacco use and COVID-19,TRUE,TRUE,TRUE,TRUE
 Viral WhatsApp message claims Netflix is giving free passes to their platform during this period of isolation.,FALSE,FALSE,FALSE,FALSE
 A canine coronavirus vaccine shows that â€œsomething is wrongâ€ in how we are talking about the novel coronavirus.,Mostly false,FALSE,FALSE,FALSE
Justice and Security emergency legislation forwarded to House of Representatives,TRUE,TRUE,TRUE,TRUE
 Chinese scientists expelled from a Canadian microbiology lab took the coronavirus with them to China.,FALSE,FALSE,FALSE,FALSE
 Central government rejects Kerala governmentâ€™s appeal to dispatch planes to retrieve Indian expats stuck in Gulf countries.,FALSE,FALSE,FALSE,FALSE
WHO provides COVID-19 response supplies to Kurdistan Region of Iraq,TRUE,TRUE,TRUE,TRUE
 The government has banned autopsies on Covid-19 deaths. They want to hide the truth.,FALSE,FALSE,FALSE,FALSE
" There are a thousand open vacancies for nurses, doctors and other health professionals to work on a temporary hospital in SÃ£o Paulo, which will be use to treat COVID-19 cases.",Partially False,FALSE,FALSE,FALSE
 Prime Minister Ana Brnabic claimed that the number of respirators is a state secret in all countries.,FALSE,FALSE,FALSE,FALSE
 Video from China show people fleeing from coronavirus quarantine,FALSE,FALSE,FALSE,FALSE
 Pope Francis and his 2 aides have infected with COVID-19.,FALSE,FALSE,FALSE,FALSE
"Where do we stand today on COVID-19, and what have we learned?",TRUE,TRUE,TRUE,TRUE
 Claims Of Cures For COVID-19 From Multiple Countries.,Partially false,FALSE,FALSE,FALSE
 Says the 2019 coronavirus â€œcauses sudden death syndrome.â€,FALSE,FALSE,FALSE,FALSE
" A video of an orangutan washing its hands has been viewed millions of times in Facebook, Twitter and YouTube posts which claim the animal was imitating its zookeepers during the novel coronavirus pandemic.",FALSE,FALSE,FALSE,FALSE
 5000 million Rupees fund allocated by Telangana CM KCR for coronavirus prevention is entirely funded by Central Government.,FALSE,FALSE,FALSE,FALSE
 Said the mortality rate for the flu is â€œright aroundâ€ that of the new coronavirus,FALSE,FALSE,FALSE,FALSE
"134 patients deceased, 447 new patients, a total of 13.614 confirmed cases",TRUE,TRUE,TRUE,TRUE
WHO Regional Director for Europe opening remarks at the media briefing on COVID-19,TRUE,TRUE,TRUE,TRUE
"â€˜Letâ€™s fight this together,â€™ urges Nigerian COVID-19 survivor",TRUE,TRUE,TRUE,TRUE
Romania: COVID-19 hotline provides up-to-date public advice with WHO support,TRUE,TRUE,TRUE,TRUE
 French summer holidays have been rescheduled to the end of July.,FALSE,FALSE,FALSE,FALSE
 Turkey map on Wikipedia shows the provinces in which COVID-19 cases are diagnosed.,FALSE,FALSE,FALSE,FALSE
 Trump said â€œpeople are dying who have never died beforeâ€.,FALSE,FALSE,FALSE,FALSE
" In Japan, if the new coronavirus test is negative, the cost is 80,000 yen. If positive, the state will bear the cost.",FALSE,FALSE,FALSE,FALSE
Medical supplies support COVID-19 response in Islamic Republic of Iran,TRUE,TRUE,TRUE,TRUE
 The coronavirus was created in a lab and patented.,FALSE,FALSE,FALSE,FALSE
 Novel coronavirus has 99.7 survival rate.,FALSE,FALSE,FALSE,FALSE
 Drink water every 15 minutes to avoid cononavirus.,FALSE,FALSE,FALSE,FALSE
 Lockdown in Telangana extended till 3 June 2020.,FALSE,FALSE,FALSE,FALSE
 â€œThereâ€™s magically already a vaccine available.â€,FALSE,FALSE,FALSE,FALSE
 The coronavirus is patented by Pirbright University.,Partially false,FALSE,FALSE,FALSE
 Chinese influencer caused the new coronavirus outbreak after eating bat soup.,FALSE,FALSE,FALSE,FALSE
 Pope Francis and two of his aides have infected with COVID-19.,FALSE,FALSE,FALSE,FALSE
Senegal: International cooperation against COVID-19,TRUE,TRUE,TRUE,TRUE
 Vitamin C can â€œstopâ€ the new coronavirus.,(Org. doesn't apply rating),FALSE,FALSE,FALSE
More than 600 confirmed cases of COVID-19 in Africa,TRUE,TRUE,TRUE,TRUE
 People infected with coronavirus die in the street while doctors travel through the infection zone.,FALSE,FALSE,FALSE,FALSE
 This video shows a woman eating a bat soup in Wuhan.,FALSE,FALSE,FALSE,FALSE
WHO Director-Generalâ€™s opening remarks at on-line pledging event hosted by the European Comission,TRUE,TRUE,TRUE,TRUE
 Hand sanitizer will â€œdo nothing for the coronavirus.â€,FALSE,FALSE,FALSE,FALSE
 Runny nose and coughing sputum suggest that one does not have COVID-19. They are not symptoms of COVID-19.,FALSE,FALSE,FALSE,FALSE
The Netherlands closes its borders to persons from outside Europe,TRUE,TRUE,TRUE,TRUE
 First policeman infected with coronavirus in Ecuador.,FALSE,FALSE,FALSE,FALSE
" A video claiming that COVID-19 only kills people who already had other diseases and treatment can be done at home with antibiotics. The statement is based on a study by Giampaolo Palma with 50 autopsies at Pope John XXIII Hospital in Bergamo, Italy.",FALSE,FALSE,FALSE,FALSE
Unleashing information technology to defeat COVID-19,TRUE,TRUE,TRUE,TRUE
 The Simpsons predicted the new coronavirus outbreak.,FALSE,FALSE,FALSE,FALSE
"As Somalia braces to effectively respond to COVID-19 outbreak, life-saving essential health care services are scaled up",TRUE,TRUE,TRUE,TRUE
 All baby formula providers are shipping formula for free during coronavirus outbreak.,Misleading,Misleading,Misleading,FALSE
 Indian City Bangalore Municipal Corp. requested people to stay at home and lock down houses as they will be spraying medicine to kill coronavirus.,FALSE,FALSE,FALSE,FALSE
 Chinese people convert to islam because of cov.,FALSE,FALSE,FALSE,FALSE
" In Spain, La Paz, Gregorio MaraÃ±on or 12 de Octubre hospitals are closing because the are over capacity.",FALSE,FALSE,FALSE,FALSE
" Elisa Granato, the first volunteer in the first Europe human trial of a COVID-19 vaccine, has died.",FALSE,FALSE,FALSE,FALSE
 CDC recommends men shave their beards to protect against coronavirus.,FALSE,FALSE,FALSE,FALSE
 The novel coronavirus can be cured by one bowl of freshly boiled garlic.,FALSE,FALSE,FALSE,FALSE
" Video shows bats found under the tiles of many roofs in Hubei, China, that were the source of coronavirus.",FALSE,FALSE,FALSE,FALSE
"World Day for Safety and Health at Work: WHO calls for healthy, safe and decent working conditions for all health workers, amidst COVID-19 pandemic",TRUE,TRUE,TRUE,TRUE
 You no longer need to have contact with someone to get the coronavirus.,FALSE,FALSE,FALSE,FALSE
" Coronavirus Sars-Cov-2 in Santâ€™Egidio (Abruzzo, Italy).",Fake,FALSE,FALSE,FALSE
 Initial Lack Of Evidence For Human-To-Human COVID-19 Transmission Unusual.,Misleading,Misleading,Misleading,FALSE
" The peak of the new coronavirus will happen in two weeks (from Jan 18). During those two weeks, all the infections will occur, then there will be two very calm weeks and another two until it will all go down.",Partially False,FALSE,FALSE,FALSE
 People in italy are dropping their money on the streets because of COVID-19 crisis.,FALSE,FALSE,FALSE,FALSE
WHO Director-General\s opening remarks at the media briefing on COVID-19 - 27 April 2020,TRUE,TRUE,TRUE,TRUE
 Image claims that death bodies from Italy kept in a room.,FALSE,FALSE,FALSE,FALSE
 A councilor for Podemos in the Canary Islands tweeted that there are â€œuseless elderly deadâ€ that â€œare left over on the street.â€,FALSE,FALSE,FALSE,FALSE
 Cow dung and cow urine can cure coronavirus.,Misleading,Misleading,Misleading,FALSE
 Taiwan has severe community transmission. Many people died.,FALSE,FALSE,FALSE,FALSE
 Russian scientists have found a cure for the new Chinese virus.,Misleading,Misleading,Misleading,FALSE
 Is Jackie Chan really quarantined because of Corona Virus?,FALSE,FALSE,FALSE,FALSE
 Video shows how American soldiers spread coronavirus during 7th CISM Military World Game in Wuhan.,FALSE,FALSE,FALSE,FALSE
 Footballer Ronaldo is turning his hotels into COVID-19 hospitals.,FALSE,FALSE,FALSE,FALSE
 Indian nurse in Jeddah (Saudi Arabia) has been detected with novel coronavirus(2019-nCOV).,FALSE,FALSE,FALSE,FALSE
 Says 44 US senators â€œvoted NOT to send stimulus checks.â€,FALSE,FALSE,FALSE,FALSE
 Doctors Recommend Carbon Filter Face Masks To Prevent coronavirus Spread.,FALSE,FALSE,FALSE,FALSE
" Environmental Enzymes can prevent 2019-nCov. Use them to wash vegetables, rinse your mouth, wash nostril and your hands.",FALSE,FALSE,FALSE,FALSE
" People queing outside an ALDI supermarket in Germany, to buy food in fear of Cov",FALSE,FALSE,FALSE,FALSE
 Four cases of coronavirus were reported in the West Bank.,Misleading,Misleading,Misleading,FALSE
 The Success of an Egyptian serum in treating coronavirus.,FALSE,FALSE,FALSE,FALSE
